# Real OSRS quest dialogue options, scraped from the Old School RuneScape Wiki transcripts.
#
# Source:  https://oldschool.runescape.wiki/  (Category:Quest transcript, namespace 120)
# Licence: CC BY-NC-SA 3.0 - attribution, non-commercial, share-alike.
#          RuneScape and Old School RuneScape are trademarks of Jagex Limited.
#
# Regenerate with the scripts described in docs/quest-dialogue-corpus.md
#
# Records (tab separated):
#   Q<TAB>quest<TAB>option          option that IS part of the quest
#   N<TAB>quest<TAB>option          option the wiki marks as NOT quest related - never auto-pick
#   M<TAB>quest<TAB>key<TAB>answer  a menu with exactly one quest option; key is the normalised,
#                                   sorted option set joined by '|'
#
# '/Historical' transcript pages are deliberately excluded - they describe superseded dialogue.
Q	Secrets of the North	What is this ritual you keep talking about?
Q	Secrets of the North	What is this ritual you mentioned?
Q	Secrets of the North	What's inside the prison that the assassin would want?
Q	Secrets of the North	What's the history between you and Khazard?
N	Secrets of the North	Who are you?
Q	Secrets of the North	Why can't you investigate the Khazard Army yourself?
Q	Secrets of the North	Why should I help you?
Q	Secrets of the North	Why would the killer come here?
Q	Secrets of the North	Why would this other Mahjarrat hide himself here?
Q	Secrets of the North	Yes.
Q	Secrets of the North	You and Hazeel seem to have some history.
Q	Shades of Mort'ton	Can I see the building store please?
Q	Shades of Mort'ton	Can I see the general store please?
Q	Shades of Mort'ton	Can I see your build supplies store please
Q	Shades of Mort'ton	Can I see your general store please
Q	Shades of Mort'ton	Can you open a store for me?
Q	Shades of Mort'ton	Do you know how I could make this serum permanent?
Q	Shades of Mort'ton	I have another question.
Q	Shades of Mort'ton	I have other questions for you.
Q	Shades of Mort'ton	I keep running out of building materials!
Q	Shades of Mort'ton	Is there anyone else worth talking to around here?
Q	Shades of Mort'ton	Is there anything worth doing around here?
Q	Shades of Mort'ton	No.
Q	Shades of Mort'ton	Ok, thanks.
Q	Shades of Mort'ton	Sorry, not right now, I need to do something else first.
Q	Shades of Mort'ton	Tell me more about the Shades.
Q	Shades of Mort'ton	The Shades keep knocking the temple down!
Q	Shades of Mort'ton	What are all these shadowy creatures?
Q	Shades of Mort'ton	What can you tell me about that temple?
Q	Shades of Mort'ton	What did you find out about the remains?
Q	Shades of Mort'ton	What do you know out{{sic|Shouldn't exist
Q	Shades of Mort'ton	What is this place?
Q	Shades of Mort'ton	What's going on around here?
Q	Shades of Mort'ton	What should I do now?
Q	Shades of Mort'ton	What should I do when the temple is built?
Q	Shades of Mort'ton	Who are you?
Q	Shades of Mort'ton	Yes.
Q	Shades of Mort'ton	Yes, I'll dispatch those dark and evil creatures.
Q	Shadow of the Storm	Agrith-Naar
Q	Shadow of the Storm	* Attack *
Q	Shadow of the Storm	But I really need you to.
Q	Shadow of the Storm	But isn't evil, you know, bad?
Q	Shadow of the Storm	But isn't that what you and Badden asked me to do?
Q	Shadow of the Storm	But the wizards will all die!
Q	Shadow of the Storm	By using 'evil' as a term of praise...
Q	Shadow of the Storm	Caldar
Q	Shadow of the Storm	Camerinthum
Q	Shadow of the Storm	* Defence *
Q	Shadow of the Storm	Did you see anything happen here last night?
Q	Shadow of the Storm	Did you see anything happen last night?
Q	Shadow of the Storm	Do you have the demonic sigil mould?
Q	Shadow of the Storm	Do you know anything about the dark wizards who arrived here?
Q	Shadow of the Storm	Do you know what happened to Josef?
Q	Shadow of the Storm	Don't worry, soon I'll have killed the demon and we can all go home!
Q	Shadow of the Storm	Foul construct? Do you mean the golem?
Q	Shadow of the Storm	* Hitpoints *
Q	Shadow of the Storm	How can I do that?
Q	Shadow of the Storm	How do you know Agrith-Naar will do all this for us?
Q	Shadow of the Storm	I could just reprogram you again.
Q	Shadow of the Storm	I'd never take part in a demonic ritual!
Q	Shadow of the Storm	I don't think Denath is being honest with his wizards.
Q	Shadow of the Storm	I don't understand what happened!
Q	Shadow of the Storm	I forgot the incantation.
N	Shadow of the Storm	I have some questions.
Q	Shadow of the Storm	I haven't managed to infiltrate the group yet.
Q	Shadow of the Storm	I'm evil!
Q	Shadow of the Storm	I managed to get into the group.
Q	Shadow of the Storm	I want to go through the portal.
Q	Shadow of the Storm	I want to join your group.
Q	Shadow of the Storm	Isn't it more satisfying to earn riches yourself?
Q	Shadow of the Storm	Isn't this, you know, wrong?
Q	Shadow of the Storm	Just passing through.
Q	Shadow of the Storm	* Magic *
Q	Shadow of the Storm	--- More ---
Q	Shadow of the Storm	Nahudu
Q	Shadow of the Storm	Never mind, I'm not evil.
Q	Shadow of the Storm	No.
N	Shadow of the Storm	No thanks.
Q	Shadow of the Storm	Not yet.
Q	Shadow of the Storm	Oh?
Q	Shadow of the Storm	Oh, don't be so simple-minded!
Q	Shadow of the Storm	Oh, nothing.
Q	Shadow of the Storm	Okay.
Q	Shadow of the Storm	--- Previous ---
Q	Shadow of the Storm	* Ranged *
Q	Shadow of the Storm	Reen sent me.
Q	Shadow of the Storm	So what do you want me to do?
Q	Shadow of the Storm	* Strength *
Q	Shadow of the Storm	Tarren
N	Shadow of the Storm	Tell me about Ali Morrisane.
N	Shadow of the Storm	Tell me about this magic carpet fleet.
Q	Shadow of the Storm	Tell me more about Agrith-Naar.
Q	Shadow of the Storm	Tell me more about Denath.
Q	Shadow of the Storm	Understand what?
Q	Shadow of the Storm	Well I came here and opened a portal to a demon's realm.
Q	Shadow of the Storm	What?
Q	Shadow of the Storm	What do I have to do?
Q	Shadow of the Storm	What don't we understand?
Q	Shadow of the Storm	What happened?
Q	Shadow of the Storm	Where did you get those robes?
Q	Shadow of the Storm	Who?
Q	Shadow of the Storm	Why did Josef run away?
Q	Shadow of the Storm	Why didn't you take the magic carpet?
Q	Shadow of the Storm	Why does Badden hate you?
Q	Shadow of the Storm	Why don't you change out of your heavy robes?
Q	Shadow of the Storm	Why has he come to Uzer?
Q	Shadow of the Storm	Why is it forbidden?
Q	Shadow of the Storm	Yeah!
Q	Shadow of the Storm	Yeah! We'll all be rich!
Q	Shadow of the Storm	Yes.
Q	Shadow of the Storm	Yes, I suppose I am.
N	Shadow of the Storm	Yes please.
Q	Shadow of the Storm	You've got to get back to the throne room!
Q	Shadows of Custodia	About the missing people...
N	Shadows of Custodia	Let's see what you have.
Q	Shadows of Custodia	No.
N	Shadows of Custodia	No thanks.
N	Shadows of Custodia	Nothing for me, thanks.
N	Shadows of Custodia	Nothing, thanks?
N	Shadows of Custodia	What do you have for sale?
Q	Shadows of Custodia	Yes.
Q	Sheep Herder	No.
Q	Sheep Herder	No, I don't need any more.
Q	Sheep Herder	Okay, I'll take it.
Q	Sheep Herder	Sorry doc, that's too much.
Q	Sheep Herder	That's life for you.
Q	Sheep Herder	What's wrong?
Q	Sheep Herder	Yes.
Q	Sheep Shearer	Fred! Fred! I've seen The Thing!
Q	Sheep Shearer	How do I shear sheep, again?
Q	Sheep Shearer	I don't know how to spin wool, sorry.
Q	Sheep Shearer	I'm looking for a quest.
N	Sheep Shearer	I'm looking for something to kill.
N	Sheep Shearer	I'm lost.
Q	Sheep Shearer	I need to talk to you about shearing these sheep!
Q	Sheep Shearer	No.
Q	Sheep Shearer	Remind me how to spin wool.
Q	Sheep Shearer	Yeah, I think so.
Q	Sheep Shearer	Yes.
Q	Sheep Shearer	Yes, I know how to spin wool.
Q	Shield of Arrav	About that book... Where is it again?
Q	Shield of Arrav	Any idea where the Phoenix Gang are based?
Q	Shield of Arrav	Any ideas how I could get in there then?
Q	Shield of Arrav	Any suggestions for where I can go thieving?
N	Shield of Arrav	Can you sell me some furs?
Q	Shield of Arrav	Can you tell me where I can find the Phoenix Gang?
N	Shield of Arrav	Do you have anything to trade?
Q	Shield of Arrav	Everyone knows. It's no great secret.
Q	Shield of Arrav	Fair enough.
N	Shield of Arrav	Go get a job!
N	Shield of Arrav	Hello. I am in search of a quest.
Q	Shield of Arrav	How did you know I was in the Phoenix Gang?
Q	Shield of Arrav	How do I get a job with the VTAM corporation?
Q	Shield of Arrav	I'd better get going.
Q	Shield of Arrav	I'd like to offer you my services.
Q	Shield of Arrav	I'd rather not reveal my sources.
Q	Shield of Arrav	I found that book.
Q	Shield of Arrav	I know who you are!
Q	Shield of Arrav	I'm after a weapon or two.
Q	Shield of Arrav	I'm here about the Shield of Arrav.
Q	Shield of Arrav	I'm in search of a quest.
Q	Shield of Arrav	I'm looking for fame and riches.
Q	Shield of Arrav	I'm looking for the Black Arm Gang.
Q	Shield of Arrav	I'm looking for the door out of here.
Q	Shield of Arrav	I'm looking for treasure.
Q	Shield of Arrav	I've found half of the Shield of Arrav!
Q	Shield of Arrav	I've heard you're the Black Arm Gang.
Q	Shield of Arrav	I've heard you've got some cool treasures in this place.
Q	Shield of Arrav	I want nothing. I was just making sure you were them.
Q	Shield of Arrav	I want some hints on becoming a thief.
Q	Shield of Arrav	I want to become a member of your gang.
Q	Shield of Arrav	It's a no from me then.
Q	Shield of Arrav	It was Charlie, the tramp outside.
Q	Shield of Arrav	Never mind. I'll find it myself.
Q	Shield of Arrav	No
Q	Shield of Arrav	No, I don't like things like bribery.
N	Shield of Arrav	Not really.
Q	Shield of Arrav	Okay. Have 20 gold coins.
N	Shield of Arrav	Okay, here you go.
Q	Shield of Arrav	Okay, I'll do it.
Q	Shield of Arrav	Okay, I've read that book about the Shield of Arrav.
Q	Shield of Arrav	Okay, no problem.
Q	Shield of Arrav	Okay, that sounds fair.
Q	Shield of Arrav	So I'm a part of the gang now?
N	Shield of Arrav	Sorry, I haven't got any.
Q	Shield of Arrav	Sounds a little tricky. Got anything easier?
Q	Shield of Arrav	Teach me to be a top class criminal!
Q	Shield of Arrav	Ten coins? That's too much! I'll give you five.
Q	Shield of Arrav	That's not fair, but I guess I don't have a choice.
Q	Shield of Arrav	Well, people tell me I have an honest face.
Q	Shield of Arrav	Well, you can give me a try can't you?
N	Shield of Arrav	What do you do?
Q	Shield of Arrav	What sort of business?
Q	Shield of Arrav	Where's the Black Arm Gang hideout?
Q	Shield of Arrav	Who are all those people in there?
N	Shield of Arrav	Who are you?
Q	Shield of Arrav	Yes
Q	Shield of Arrav	Yes. I'd like to be 20 coins richer too.
Q	Shield of Arrav	You thieving gutter-scum! You'd better watch your back!
Q	Shilo Village	A crude raft
Q	Shilo Village	A ladder
Q	Shilo Village	A pole vault
Q	Shilo Village	Actually I did find the tomb, I was just joking.
Q	Shilo Village	Anything that can help?
Q	Shilo Village	Are there any traps there?
Q	Shilo Village	Can I help in any way?
Q	Shilo Village	Can you dispose of this for me?
Q	Shilo Village	Can you take them off my hands?
Q	Shilo Village	Crusty Orange papyrus.
Q	Shilo Village	Decayed White papyrus.
Q	Shilo Village	Do you know anything more about the temple?
Q	Shilo Village	Do you know what it opens?
Q	Shilo Village	Do you think it was floating on water?
Q	Shilo Village	Does she have any weaknesses?
Q	Shilo Village	Erm, I don't know where to look?
Q	Shilo Village	Errr, I'm having second thoughts now.
Q	Shilo Village	He said something after he gave it to me.
Q	Shilo Village	How do I make a bronze necklace?
Q	Shilo Village	I actually need help with something else.
Q	Shilo Village	I am going to search for Ah Za Rhoon!
Q	Shilo Village	I didn't find anything in the tomb.
Q	Shilo Village	I don't know, I haven't tried it yet.
Q	Shilo Village	I don't think so, it might animate and attack me!
Q	Shilo Village	I don't think this is something I can help with at the moment.
Q	Shilo Village	I have just buried Zadimus' corpse.
Q	Shilo Village	I have some items that I need help with.
Q	Shilo Village	I have some items that I need some help with.
Q	Shilo Village	I'll go to see the Shaman.
Q	Shilo Village	I'm not sure.
Q	Shilo Village	I made it from the bone shard that Zadimus gave me.
Q	Shilo Village	I need help with Bervirius.
Q	Shilo Village	I need help with Rashiliyia.
Q	Shilo Village	I need help with Rashliyia.
Q	Shilo Village	I need help with Zadimus.
Q	Shilo Village	I need some help with the Temple of Ah Za Rhoon.
Q	Shilo Village	I think I found Bervirius' Tomb.
Q	Shilo Village	Is her resting place important?
Q	Shilo Village	Is there any sacred ground around here?
Q	Shilo Village	It appeared when I buried Zadimus' corpse.
Q	Shilo Village	It's a pity that I can't search for Ah Za Rhoon now.
Q	Shilo Village	Legend you say?
Q	Shilo Village	Maybe you know someone who does know something?
Q	Shilo Village	Mosol Rei said something about a legend?
Q	Shilo Village	Mosol Rei, that's a nice name.
Q	Shilo Village	No
Q	Shilo Village	No, I didn't find a thing.
Q	Shilo Village	No, I'll keep hold of the remains.
Q	Shilo Village	No, I'll leave them alone, I don't like the look of that ceiling.
Q	Shilo Village	No, I'll look for another exit.
Q	Shilo Village	No, I'll stay here.
Q	Shilo Village	No, I think I'll keep it.
Q	Shilo Village	No, I've reconsidered, I'll keep it!
Q	Shilo Village	No, it sounds a bit dangerous.
Q	Shilo Village	No reason really.
Q	Shilo Village	No thanks.
Q	Shilo Village	No thanks, I'm having second thoughts.
Q	Shilo Village	No way could you get me to go in there!
Q	Shilo Village	Not really.
Q	Shilo Village	Oh come on, you must know something.
Q	Shilo Village	Oh, ok!
Q	Shilo Village	Oh, ok, sorry for bothering you.
Q	Shilo Village	Ok, thanks!
Q	Shilo Village	Ok thanks for your help.
Q	Shilo Village	Rashiliyia? Who is she?
Q	Shilo Village	Should I start to evacuate the island?
Q	Shilo Village	So there is nothing we can do?
Q	Shilo Village	Tattered Yellow papyrus.
Q	Shilo Village	Tell me more.
Q	Shilo Village	Thanks!
Q	Shilo Village	Thanks for the information!
Q	Shilo Village	The spirit rambled on about some nonsense.
Q	Shilo Village	The spirit said something about keys and kin?
Q	Shilo Village	Uh, it sounds nasty, just the kind of thing I want to avoid.
Q	Shilo Village	Well thanks...
Q	Shilo Village	What are minions?
Q	Shilo Village	What are onions?
Q	Shilo Village	What can we do?
Q	Shilo Village	What danger is there around here?
Q	Shilo Village	What do you know about Rashiliyia?
Q	Shilo Village	What should I do now?
Q	Shilo Village	What should I do with them?
Q	Shilo Village	What should I put on the necklace?
Q	Shilo Village	Who are you?
Q	Shilo Village	Why are the undead here?
Q	Shilo Village	Why do I need to run?
Q	Shilo Village	Why was it called Ah Za Rhoon?
Q	Shilo Village	Will you pack your things now?
Q	Shilo Village	Yeah... Ok, I'm running!
Q	Shilo Village	Yes
Q	Shilo Village	Yes, always let it draw from my spiritual energy.
Q	Shilo Village	Yes and I explored inside some sort of cavern.
Q	Shilo Village	Yes, I am sure.
Q	Shilo Village	Yes, I found lots of things.
Q	Shilo Village	Yes, I'll carefully move the rocks to see what's behind them.
Q	Shilo Village	Yes, I'll follow the path.
Q	Shilo Village	Yes, I'll give it a go!
Q	Shilo Village	Yes, I'll wriggle through.
Q	Shilo Village	Yes, I'm quite sure.
Q	Shilo Village	Yes, I'm sure and I'll take the Wampum belt to Trufitus.
Q	Shilo Village	Yes, I may find something else on the corpse.
Q	Shilo Village	Yes, just this once.
Q	Shilo Village	Yes please.
Q	Shilo Village	Yes please, I can think of nothing nicer!
N	Sins of the Father	99 coins? That's ridiculous!
N	Sins of the Father	Actually, I'm no longer thirsty.
Q	Sins of the Father	Actually, never mind.
N	Sins of the Father	Alright, one Bloody Bracer, if that's all you have.
Q	Sins of the Father	But aren't we meant to help people?
N	Sins of the Father	Bye!
Q	Sins of the Father	Can you tell me any more about the Sleeper Plague?
Q	Sins of the Father	Could we talk more about your family?
Q	Sins of the Father	Could you tell me more about the Seven Priestly Warriors?
N	Sins of the Father	Do you have another Drakan's Medallion?
Q	Sins of the Father	Do you know how he fell ill?
Q	Sins of the Father	Do you think Safalaan is doing okay?
Q	Sins of the Father	Do you think we can kill Drakan?
Q	Sins of the Father	Fair enough, so what now?
Q	Sins of the Father	Fair enough. Talk later.
Q	Sins of the Father	Good, thanks.
Q	Sins of the Father	Great. I'll get going.
Q	Sins of the Father	Here you go.
Q	Sins of the Father	How are things between you and Veliaf?
Q	Sins of the Father	How are you doing?
Q	Sins of the Father	How are you feeling about working with Vanescula?
Q	Sins of the Father	How did Ranis capture Ascertes Hallow?
Q	Sins of the Father	How have things been for you recently?
Q	Sins of the Father	I'd better get going.
Q	Sins of the Father	I'll be back later.
Q	Sins of the Father	I'll be back soon.
Q	Sins of the Father	I'll get started.
Q	Sins of the Father	I'll go speak to them.
Q	Sins of the Father	I'll keep it for now.
Q	Sins of the Father	I'll keep them for now.
Q	Sins of the Father	I'll see you at the graveyard.
Q	Sins of the Father	I'll see you there.
Q	Sins of the Father	I'm going to keep hold of it.
Q	Sins of the Father	I'm on it.
Q	Sins of the Father	I'm ready.
N	Sins of the Father	I need another flail.
Q	Sins of the Father	I need more time to prepare.
Q	Sins of the Father	I need to prepare first.
Q	Sins of the Father	I see. So that's why you want to keep him safe, Veliaf?
Q	Sins of the Father	Let's do this.
Q	Sins of the Father	Let's get going.
Q	Sins of the Father	Let's go.
Q	Sins of the Father	No.
Q	Sins of the Father	Not yet. I need to prepare first.
Q	Sins of the Father	Oh yes, I'd better go to him.
Q	Sins of the Father	Okay. I'll get going.
Q	Sins of the Father	Okay. I'll see you soon.
Q	Sins of the Father	Right, I'd better get going.
Q	Sins of the Father	See you later.
Q	Sins of the Father	Seven Priestly Warriors?
Q	Sins of the Father	Shall we get going then?
Q	Sins of the Father	Sure. Here you go.
Q	Sins of the Father	That's all, thanks.
Q	Sins of the Father	We will, Drezel.
N	Sins of the Father	What can you tell me about this town?
Q	Sins of the Father	What do I need to do again?
Q	Sins of the Father	What do you know about this place?
Q	Sins of the Father	What do you think of this Vanescula business?
Q	Sins of the Father	What do you think of Vanescula?
Q	Sins of the Father	What do you think this means for Slepe?
Q	Sins of the Father	What should I be doing?
Q	Sins of the Father	Where do you get your Bloody Bracers from?
Q	Sins of the Father	Why did Lowerniel shut down the Haemalchemy Laboratory?
Q	Sins of the Father	Why do you hate your brother?
Q	Sins of the Father	Will do.
Q	Sins of the Father	Yes.
N	Sins of the Father	You don't look like locals.
Q	Sleeping Giants	No.
Q	Sleeping Giants	Yes.
Q	Song of the Elves	A bit of blood doesn't scare me.
Q	Song of the Elves	Actually, I think I'd still help.
Q	Song of the Elves	Actually, I think I'd want a reward.
Q	Song of the Elves	Are you afraid?
Q	Song of the Elves	Are you sure you're okay with this Elena?
N	Song of the Elves	Ask about the outpost.
Q	Song of the Elves	Baxtorian said you had an idea to help our defence.
Q	Song of the Elves	Beautiful.
Q	Song of the Elves	Boring.
N	Song of the Elves	Can you give me a handy tip please?
N	Song of the Elves	Can you move my house please?
N	Song of the Elves	Can you redecorate my house please?
Q	Song of the Elves	Can you take me somewhere else?
Q	Song of the Elves	Climb through it.
N	Song of the Elves	Could I buy some crystal equipment?
N	Song of the Elves	Could you enchant something for me?
Q	Song of the Elves	Could you help me tell people about some new taxes?
Q	Song of the Elves	Could you teleport me somewhere?
Q	Song of the Elves	Dangerous.
Q	Song of the Elves	Did you know what the mourners were doing?
Q	Song of the Elves	Do you believe what Lord Iorwerth said about Seren?
Q	Song of the Elves	Do you think we'll find anything to help us here?
Q	Song of the Elves	Go ahead.
N	Song of the Elves	Have you anymore gauntlets?
Q	Song of the Elves	He needs to pay for what he's done though.
Q	Song of the Elves	How do I find Lady Hefin?
Q	Song of the Elves	How do I find Lady Trahaearn?
Q	Song of the Elves	How do I find Lord Amlodd?
Q	Song of the Elves	How do I find Lord Crwys?
Q	Song of the Elves	How do I get this disguise?
Q	Song of the Elves	I agree, this is a dangerous path to follow.
Q	Song of the Elves	I am.
Q	Song of the Elves	I care about helping people.
Q	Song of the Elves	I care about you Elena, you know that right?
Q	Song of the Elves	I'd better be off.
Q	Song of the Elves	I'd better get going.
Q	Song of the Elves	I'd better go.
Q	Song of the Elves	I'd like to ask you something about yourself.
Q	Song of the Elves	I don't know.
Q	Song of the Elves	I don't think it makes you weak, it makes you strong.
Q	Song of the Elves	I have a seed from Baxtorian that I think needs enchanting.
Q	Song of the Elves	I... I'd better go.
Q	Song of the Elves	I... I don't know what to say either.
Q	Song of the Elves	I'll be back later.
Q	Song of the Elves	I'll be back soon.
Q	Song of the Elves	I'll crack on.
Q	Song of the Elves	I'll go talk to her.
Q	Song of the Elves	I'll leave you to prepare.
Q	Song of the Elves	I'm afraid too.
Q	Song of the Elves	I'm here to tell you about some new taxes.
N	Song of the Elves	I'm interested.
Q	Song of the Elves	I'm not afraid.
Q	Song of the Elves	I'm not sure.
Q	Song of the Elves	I'm ready.
Q	Song of the Elves	I'm sorry Ysgawyn.
Q	Song of the Elves	I need to fix my mistakes.
Q	Song of the Elves	I need to prepare.
Q	Song of the Elves	I need to think about this.
Q	Song of the Elves	I think so.
N	Song of the Elves	I've lost a pet. Have you got it?
Q	Song of the Elves	It is. I'm here for you if you need me though.
Q	Song of the Elves	It's all in a day's work.
Q	Song of the Elves	It's my duty to help people.
Q	Song of the Elves	It's necessary bloodshed though.
Q	Song of the Elves	It's not good, but it might be our only option.
Q	Song of the Elves	It's the least I can do. I'll see you later.
Q	Song of the Elves	Leave it alone.
N	Song of the Elves	Let's see what you have.
N	Song of the Elves	Let's see what you've got.
Q	Song of the Elves	Maybe later.
N	Song of the Elves	More options...
Q	Song of the Elves	No.
Q	Song of the Elves	No, I don't think I would.
N	Song of the Elves	No, I've come to the wrong place.
N	Song of the Elves	No thank you.
Q	Song of the Elves	No thanks.
Q	Song of the Elves	Nothing.
N	Song of the Elves	Nothing thanks.
Q	Song of the Elves	Now's not the time for stories, Elena.
Q	Song of the Elves	Of course.
N	Song of the Elves	Oh that sounds interesting.
N	Song of the Elves	Okay.
Q	Song of the Elves	Okay, I'll be back soon.
Q	Song of the Elves	Okay, I'll get started.
Q	Song of the Elves	Okay, will do.
Q	Song of the Elves	Peaceful.
Q	Song of the Elves	People reward me for helping them.
Q	Song of the Elves	So what have you been discussing?
Q	Song of the Elves	Sometimes people have to die for things to change.
N	Song of the Elves	Sorry, I'm not interested.
Q	Song of the Elves	Take care Klank.
N	Song of the Elves	Tell me about pet insurance.
N	Song of the Elves	Tell me about Player Moderators.
N	Song of the Elves	Tell me about the Rules of Conduct.
Q	Song of the Elves	Thank you Elena.
Q	Song of the Elves	That's fair. Anyway, I wanted to ask you about Ysgawyn.
Q	Song of the Elves	The dark red powder.
Q	Song of the Elves	The light green powder.
Q	Song of the Elves	The thick clear liquid.
Q	Song of the Elves	The thin blue liquid.
Q	Song of the Elves	Very true. Anyway, I'll see you later.
Q	Song of the Elves	We're done here, take him away.
Q	Song of the Elves	Well a reward's always nice, but yes.
Q	Song of the Elves	Well I couldn't just leave you to rot. I care about you, Elena.
Q	Song of the Elves	What do you think of the current elves?
Q	Song of the Elves	What happened between you and Lord Iorwerth?
Q	Song of the Elves	What's Lady Ithell's clue?
Q	Song of the Elves	What's Lady Meilyr's clue?
Q	Song of the Elves	What was Seren like?
Q	Song of the Elves	What was the story?
Q	Song of the Elves	Who cares, it's for the good of the people.
Q	Song of the Elves	Why are you still here though?
Q	Song of the Elves	Why did you kill your brother?
Q	Song of the Elves	Why did you seal yourself away?
Q	Song of the Elves	Why me?
Q	Song of the Elves	Why were you helping Lord Iorwerth?
Q	Song of the Elves	Yeah, it's no small thing.
Q	Song of the Elves	Yes.
Q	Song of the Elves	Yes please.
Q	Song of the Elves	Yes, the reward is what matters.
Q	Song of the Elves	You'll get used to it.
Q	Song of the Elves	You matter to me as well.
Q	Spirits of the Elid	Any idea how you got this curse?
N	Spirits of the Elid	Cool I'd like to buy some.
Q	Spirits of the Elid	Don't many other towns not follow Elidinis though?
Q	Spirits of the Elid	Give Nardah its water back!
Q	Spirits of the Elid	Good day to you.
Q	Spirits of the Elid	Hey you've stopped finishing each others sentences.
Q	Spirits of the Elid	How am I meant to remove someone's soul?
Q	Spirits of the Elid	How are things?
N	Spirits of the Elid	How do you stop your icy snacks melting?
Q	Spirits of the Elid	I am an adventurer in search of quests.
Q	Spirits of the Elid	I am trying to find out the cause of this town's curse.
Q	Spirits of the Elid	I am working on it.
Q	Spirits of the Elid	I come as an emissary from the people of Nardah.
Q	Spirits of the Elid	I haven't really had the time to investigate.
Q	Spirits of the Elid	I haven't time for this nonsense.
Q	Spirits of the Elid	I'm after a statue that was thrown down here.
Q	Spirits of the Elid	I'm just looking around.
Q	Spirits of the Elid	I'm not sure they know you're down here.
Q	Spirits of the Elid	I'm passing through on my way to Menaphos.
Q	Spirits of the Elid	I'm sorry to hear of your plight, but I must be going.
Q	Spirits of the Elid	I'm still working on it.
N	Spirits of the Elid	I think I'll give it a miss.
Q	Spirits of the Elid	Is there anything they can do to get their fountain working again?
Q	Spirits of the Elid	Isn't that a little harsh?
Q	Spirits of the Elid	Just tell me what it takes to get Nardah some water.
Q	Spirits of the Elid	Look you don't want me to get annoyed.
Q	Spirits of the Elid	Maybe I can make a deal for it?
Q	Spirits of the Elid	No.
Q	Spirits of the Elid	No, it's not an easy thing to get.
N	Spirits of the Elid	No thanks, I'm not interested.
Q	Spirits of the Elid	No way am I agreeing to that.
Q	Spirits of the Elid	Not yet, but don't give up hope yet.
Q	Spirits of the Elid	Oh yes I'm annoyed, now give them their water.
Q	Spirits of the Elid	Ok I agree to the deal.
N	Spirits of the Elid	Ok, I'll buy some!
Q	Spirits of the Elid	River spirits, what are they?
Q	Spirits of the Elid	So what do you do for water now?
Q	Spirits of the Elid	Tell me more of Elidinis.
Q	Spirits of the Elid	Tell me what I need and I'll leave.
Q	Spirits of the Elid	Thanks for your help.
Q	Spirits of the Elid	That's extortionate! Why so much?
Q	Spirits of the Elid	Very pleasant, the snakes are a nice touch.
Q	Spirits of the Elid	Well I must be off now.
Q	Spirits of the Elid	Well you seem quite scary.
Q	Spirits of the Elid	What did the townspeople need to do again?
Q	Spirits of the Elid	What is that key on display?
Q	Spirits of the Elid	What is this building?
Q	Spirits of the Elid	What manner of beings are you?
Q	Spirits of the Elid	What was I meant to do again?
Q	Spirits of the Elid	Where did you say you threw it again?
Q	Spirits of the Elid	Who are you calling little?
Q	Spirits of the Elid	Why are you sitting here in the dark?
Q	Spirits of the Elid	Wow how do you finish each others sentences like that?
Q	Spirits of the Elid	Yes.
Q	Spirits of the Elid	Yes I would like to hear this story.
Q	Spirits of the Elid	Yes, it's nice and cool here.
Q	Spirits of the Elid	Yes, it wasn't so easy getting in here.
Q	Spirits of the Elid	You're a genie, grant me a wish.
N	Swan Song	About those enchanted secateurs again...
Q	Swan Song	Could you spare me a brown apron?
Q	Swan Song	Do you need any help?
Q	Swan Song	Enough of this - I'm off.
Q	Swan Song	I can't remember what you wanted me to do.
Q	Swan Song	I'd like to get some stuff together first.
Q	Swan Song	I'll leave you to it, then.
Q	Swan Song	I'll see what the necromancer needs me to do.
Q	Swan Song	I'm a brave adventurer! Can I try?
Q	Swan Song	I'm ready. Let's fight!
Q	Swan Song	I'm ready to fight.
Q	Swan Song	I'm working on it.
Q	Swan Song	I need help with saving a fishing colony.
Q	Swan Song	I should go and get ready first.
Q	Swan Song	I've spoken to the master crafter...
N	Swan Song	More...
Q	Swan Song	No, I'm afraid I haven't asked Wizard Frumscone yet.
Q	Swan Song	No, I'm ready to move on with the quest.
Q	Swan Song	What am I meant to be doing for the Colony?
Q	Swan Song	What's the rush?
Q	Swan Song	What was it you asked me to do?
Q	Swan Song	What was it you said you'd need to help me save the Colony?
N	Swan Song	Where can I get clothes like those?
N	Swan Song	Who are you and what are you doing here?
Q	Swan Song	Yes, I missed it. Show me the battle again.
Q	Swan Song	You asked me to get some runes.
Q	Swan Song	You used to be a famous adventurer, didn't you?
Q	Swan Song	You've been... reading stories about adventurers?
Q	Tai Bwo Wannai Trio	... a Karambwan stole it!
Q	Tai Bwo Wannai Trio	... a shark ate it!
Q	Tai Bwo Wannai Trio	Actually, I've lost my Karambwan vessel.
Q	Tai Bwo Wannai Trio	Ask about Village.
Q	Tai Bwo Wannai Trio	Awful!
Q	Tai Bwo Wannai Trio	... burn Jogre bones?
Q	Tai Bwo Wannai Trio	Can you tell me more about Tamayu?
Q	Tai Bwo Wannai Trio	Can you tell me more about Tiadeche?
